bestand,noise,algoritme,tijd,metriek,voor,na,verschil
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,Spectrum filter,1.017250289,PSNR,13.23140243779,16.5560984863686,3.32469604857862
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,Spectrum filter,1.017250289,SSIM,0.265404970838181,0.548559377903089,0.283154407064908
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,First spectrum then convolution,2.051260071,PSNR,13.23140243779,16.4662343062462,3.23483186845618
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,First spectrum then convolution,2.051260071,SSIM,0.265404970838181,0.550530433300037,0.285125462461855
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,First convolution then spectrum,1.953456836,PSNR,13.23140243779,16.3881397704846,3.15673733269455
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,First convolution then spectrum,1.953456836,SSIM,0.265404970838181,0.54680851796422,0.281403547126039
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,Wiener Filter,0.19267538,PSNR,13.23140243779,14.6248409630595,1.39343852526945
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,Wiener Filter,0.19267538,SSIM,0.265404970838181,0.284360453148669,0.018955482310488
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,FFT row,0.205304276,PSNR,13.23140243779,13.4878157205024,0.256413282712392
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,FFT row,0.205304276,SSIM,0.265404970838181,0.240473160053771,-0.0249318107844098
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,FFT col,0.149809607,PSNR,13.23140243779,12.1468406586232,-1.08456177916682
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,FFT col,0.149809607,SSIM,0.265404970838181,0.0922136894134655,-0.173191281424716
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,DCT row,0.647026088,PSNR,13.23140243779,11.6675330503882,-1.56386938740183
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,DCT row,0.647026088,SSIM,0.265404970838181,0.0815798123122895,-0.183825158525892
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,DCT col,0.571954619,PSNR,13.23140243779,11.7685672171169,-1.46283522067306
rockefeller/,6_hor._stripes_w3_p8_s1_f0.png,DCT col,0.571954619,SSIM,0.265404970838181,0.0810636042792227,-0.184341366558959
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,Convolution filter,1.110932208,PSNR,18.9640903777199,22.0279225751185,3.0638321973986
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,Convolution filter,1.110932208,SSIM,0.555535002120455,0.584147282239596,0.0286122801191411
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,Spectrum filter,1.021001449,PSNR,18.9640903777199,22.3290750751573,3.3649846974374
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,Spectrum filter,1.021001449,SSIM,0.555535002120455,0.604381567850559,0.0488465657301033
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,First spectrum then convolution,2.090688956,PSNR,18.9640903777199,21.8796038025012,2.91551342478126
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,First spectrum then convolution,2.090688956,SSIM,0.555535002120455,0.586654690437299,0.0311196883168439
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,First convolution then spectrum,1.930413568,PSNR,18.9640903777199,21.5411082287752,2.57701785105522
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,First convolution then spectrum,1.930413568,SSIM,0.555535002120455,0.569989430212075,0.0144544280916201
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,Wiener Filter,0.1951265,PSNR,18.9640903777199,20.8346697675764,1.87057938985647
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,Wiener Filter,0.1951265,SSIM,0.555535002120455,0.549548805268751,-0.00598619685170387
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,FFT row,0.206987884,PSNR,18.9640903777199,16.3578425141008,-2.60624786361909
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,FFT row,0.206987884,SSIM,0.555535002120455,0.400298299701022,-0.155236702419434
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,FFT col,0.242626928,PSNR,18.9640903777199,14.9337346318105,-4.03035574590943
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,FFT col,0.242626928,SSIM,0.555535002120455,0.228511308931049,-0.327023693189406
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,DCT row,0.655554983,PSNR,18.9640903777199,12.9261096954559,-6.03798068226402
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,DCT row,0.655554983,SSIM,0.555535002120455,0.15436472970737,-0.401170272413085
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,DCT col,0.534445446,PSNR,18.9640903777199,12.7123179178716,-6.25177245984829
rockefeller/,7_hor._stripes_w1_p10_s1_f0.png,DCT col,0.534445446,SSIM,0.555535002120455,0.121839688418736,-0.433695313701719
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,Convolution filter,1.083872094,PSNR,13.2420520989786,14.530640575848,1.2885884768694
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,Convolution filter,1.083872094,SSIM,0.265834583222375,0.266647912665986,0.000813329443611899
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,Spectrum filter,1.002006731,PSNR,13.2420520989786,16.5675192352635,3.32546713628493
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,Spectrum filter,1.002006731,SSIM,0.265834583222375,0.553074566817477,0.287239983595103
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,First spectrum then convolution,2.039945578,PSNR,13.2420520989786,16.473435867556,3.23138376857737
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,First spectrum then convolution,2.039945578,SSIM,0.265834583222375,0.555832267870202,0.289997684647828
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,First convolution then spectrum,1.938509638,PSNR,13.2420520989786,16.3984408934193,3.15638879444066
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,First convolution then spectrum,1.938509638,SSIM,0.265834583222375,0.551765781775562,0.285931198553187
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,Wiener Filter,0.191711352,PSNR,13.2420520989786,14.6446525544622,1.40260045548359
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,Wiener Filter,0.191711352,SSIM,0.265834583222375,0.287041644660318,0.0212070614379436
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,FFT row,0.206898707,PSNR,13.2420520989786,12.3799975436756,-0.862054555303029
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,FFT row,0.206898707,SSIM,0.265834583222375,0.129307308177408,-0.136527275044966
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,FFT col,0.169483719,PSNR,13.2420520989786,13.3117683938347,0.0697162948561179
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,FFT col,0.169483719,SSIM,0.265834583222375,0.16229030064042,-0.103544282581955
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,DCT row,0.641151865,PSNR,13.2420520989786,11.9547057030482,-1.28734639593038
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,DCT row,0.641151865,SSIM,0.265834583222375,0.0793490520677757,-0.186485531154599
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,DCT col,0.609271202,PSNR,13.2420520989786,11.4712330504825,-1.77081904849608
rockefeller/,8_vert._stripes_w3_p8_s1_f0.png,DCT col,0.609271202,SSIM,0.265834583222375,0.0746978362558609,-0.191136746966514
rockefeller/,9_stripes_w3_p8_s1_f0.png,Convolution filter,1.113759606,PSNR,11.1264577601231,12.0319559645803,0.905498204457167
rockefeller/,9_stripes_w3_p8_s1_f0.png,Convolution filter,1.113759606,SSIM,0.145932499986786,0.164312103626056,0.0183796036392695
rockefeller/,9_stripes_w3_p8_s1_f0.png,Spectrum filter,1.033209682,PSNR,11.1264577601231,12.9583329322851,1.83187517216198
rockefeller/,9_stripes_w3_p8_s1_f0.png,Spectrum filter,1.033209682,SSIM,0.145932499986786,0.361052656039613,0.215120156052827
rockefeller/,9_stripes_w3_p8_s1_f0.png,First spectrum then convolution,2.119563627,PSNR,11.1264577601231,12.9683700682627,1.84191230813955
rockefeller/,9_stripes_w3_p8_s1_f0.png,First spectrum then convolution,2.119563627,SSIM,0.145932499986786,0.385722340061699,0.239789840074912
rockefeller/,9_stripes_w3_p8_s1_f0.png,First convolution then spectrum,1.968697873,PSNR,11.1264577601231,12.9325176735148,1.80605991339163
rockefeller/,9_stripes_w3_p8_s1_f0.png,First convolution then spectrum,1.968697873,SSIM,0.145932499986786,0.387075549247797,0.241143049261011
rockefeller/,9_stripes_w3_p8_s1_f0.png,Wiener Filter,0.191805114,PSNR,11.1264577601231,12.2079228593704,1.08146509924723
rockefeller/,9_stripes_w3_p8_s1_f0.png,Wiener Filter,0.191805114,SSIM,0.145932499986786,0.201586387269289,0.0556538872825033
rockefeller/,9_stripes_w3_p8_s1_f0.png,FFT row,0.206514907,PSNR,11.1264577601231,11.2236079560537,0.0971501959305208
rockefeller/,9_stripes_w3_p8_s1_f0.png,FFT row,0.206514907,SSIM,0.145932499986786,0.102053255438226,-0.0438792445485604
rockefeller/,9_stripes_w3_p8_s1_f0.png,FFT col,0.149267822,PSNR,11.1264577601231,11.1535297413957,0.0270719812725577
rockefeller/,9_stripes_w3_p8_s1_f0.png,FFT col,0.149267822,SSIM,0.145932499986786,0.0785519228958752,-0.0673805770909109
rockefeller/,9_stripes_w3_p8_s1_f0.png,DCT row,0.623919944,PSNR,11.1264577601231,10.9677626519154,-0.158695108207695
rockefeller/,9_stripes_w3_p8_s1_f0.png,DCT row,0.623919944,SSIM,0.145932499986786,0.0591570584388632,-0.0867754415479229
rockefeller/,9_stripes_w3_p8_s1_f0.png,DCT col,0.59771375,PSNR,11.1264577601231,10.8792620317571,-0.247195728366027
rockefeller/,9_stripes_w3_p8_s1_f0.png,DCT col,0.59771375,SSIM,0.145932499986786,0.0574753957992206,-0.0884571041875655
rockefeller_color/,0_original.png,Convolution filter,2.903222382,SSIM,1,0.93073172884965,-0.0692682711503497
rockefeller_color/,0_original.png,Spectrum filter,2.65279941,SSIM,1,0.839565749184903,-0.160434250815097
rockefeller_color/,0_original.png,First spectrum then convolution,5.808233611,SSIM,1,0.811960011459377,-0.188039988540623
rockefeller_color/,0_original.png,First convolution then spectrum,5.550888093,SSIM,1,0.805867408075457,-0.194132591924543
rockefeller_color/,0_original.png,Wiener Filter,0.543271738,SSIM,1,0.914302319084025,-0.0856976809159745
rockefeller_color/,0_original.png,FFT row,0.672978225,SSIM,1,0.564271468441415,-0.435728531558585
rockefeller_color/,0_original.png,FFT col,0.455447919,SSIM,1,0.619396249951956,-0.380603750048044
rockefeller_color/,0_original.png,DCT row,1.615635593,SSIM,1,0.340561516153598,-0.659438483846402
rockefeller_color/,0_original.png,DCT col,1.48554545,SSIM,1,0.252369945959876,-0.747630054040124
rockefeller_color/,1_poisson.png,Convolution filter,2.943755316,PSNR,29.4081665020323,26.8003490051527,-2.60781749687967
rockefeller_color/,1_poisson.png,Convolution filter,2.943755316,SSIM,0.884557963882449,0.914908202751756,0.0303502388693078
rockefeller_color/,1_poisson.png,Spectrum filter,2.677922517,PSNR,29.4081665020323,23.4928481273426,-5.91531837468969
rockefeller_color/,1_poisson.png,Spectrum filter,2.677922517,SSIM,0.884557963882449,0.755167650234431,-0.129390313648018
rockefeller_color/,1_poisson.png,First spectrum then convolution,5.852397043,PSNR,29.4081665020323,23.0662239089691,-6.34194259306327
rockefeller_color/,1_poisson.png,First spectrum then convolution,5.852397043,SSIM,0.884557963882449,0.801591135935957,-0.0829668279464917
rockefeller_color/,1_poisson.png,First convolution then spectrum,5.161775521,PSNR,29.4081665020323,22.7798116328816,-6.62835486915077
rockefeller_color/,1_poisson.png,First convolution then spectrum,5.161775521,SSIM,0.884557963882449,0.799212084476883,-0.0853458794055659
rockefeller_color/,1_poisson.png,Wiener Filter,0.590307606,PSNR,29.4081665020323,28.5633402246038,-0.844826277428481
rockefeller_color/,1_poisson.png,Wiener Filter,0.590307606,SSIM,0.884557963882449,0.903814601191214,0.0192566373087653
rockefeller_color/,1_poisson.png,FFT row,0.74587496,PSNR,29.4081665020323,17.1156638284258,-12.2925026736065
rockefeller_color/,1_poisson.png,FFT row,0.74587496,SSIM,0.884557963882449,0.523637384838053,-0.360920579044396
rockefeller_color/,1_poisson.png,FFT col,0.461852863,PSNR,29.4081665020323,16.445157517755,-12.9630089842773
rockefeller_color/,1_poisson.png,FFT col,0.461852863,SSIM,0.884557963882449,0.560020763351003,-0.324537200531445
rockefeller_color/,1_poisson.png,DCT row,1.701845194,PSNR,29.4081665020323,13.5521851178486,-15.8559813841837
rockefeller_color/,1_poisson.png,DCT row,1.701845194,SSIM,0.884557963882449,0.310627956281273,-0.573930007601176
rockefeller_color/,1_poisson.png,DCT col,1.492987992,PSNR,29.4081665020323,12.8176060007248,-16.5905605013075
rockefeller_color/,1_poisson.png,DCT col,1.492987992,SSIM,0.884557963882449,0.241168933347634,-0.643389030534814
rockefeller_color/,2_speckle.png,Convolution filter,2.66548241,PSNR,22.164074679546,25.5620224403624,3.39794776081633
rockefeller_color/,2_speckle.png,Convolution filter,2.66548241,SSIM,0.715385016813475,0.868339486900324,0.152954470086848
rockefeller_color/,2_speckle.png,Spectrum filter,2.467271296,PSNR,22.164074679546,20.7128767870487,-1.45119789249732
rockefeller_color/,2_speckle.png,Spectrum filter,2.467271296,SSIM,0.715385016813475,0.621075085933742,-0.0943099308797329
rockefeller_color/,2_speckle.png,First spectrum then convolution,5.135205192,PSNR,22.164074679546,22.9650215501699,0.800946870623857
rockefeller_color/,2_speckle.png,First spectrum then convolution,5.135205192,SSIM,0.715385016813475,0.777595869486973,0.062210852673498
rockefeller_color/,2_speckle.png,First convolution then spectrum,5.154390227,PSNR,22.164074679546,22.5799307668099,0.415856087263879
rockefeller_color/,2_speckle.png,First convolution then spectrum,5.154390227,SSIM,0.715385016813475,0.772020249044527,0.0566352322310513
rockefeller_color/,2_speckle.png,Wiener Filter,0.596632766,PSNR,22.164074679546,25.5671861479455,3.40311146839947
rockefeller_color/,2_speckle.png,Wiener Filter,0.596632766,SSIM,0.715385016813475,0.851633691775967,0.136248674962491
rockefeller_color/,2_speckle.png,FFT row,0.861281544,PSNR,22.164074679546,16.5973627396732,-5.56671193987279
rockefeller_color/,2_speckle.png,FFT row,0.861281544,SSIM,0.715385016813475,0.450123665561889,-0.265261351251587
rockefeller_color/,2_speckle.png,FFT col,0.658491796,PSNR,22.164074679546,16.0239074491586,-6.14016723038739
rockefeller_color/,2_speckle.png,FFT col,0.658491796,SSIM,0.715385016813475,0.459508530133988,-0.255876486679487
rockefeller_color/,2_speckle.png,DCT row,1.842419213,PSNR,22.164074679546,13.2276437280319,-8.9364309515141
rockefeller_color/,2_speckle.png,DCT row,1.842419213,SSIM,0.715385016813475,0.255394665045674,-0.459990351767801
rockefeller_color/,2_speckle.png,DCT col,1.729620076,PSNR,22.164074679546,12.5541906692594,-9.60988401028668
rockefeller_color/,2_speckle.png,DCT col,1.729620076,SSIM,0.715385016813475,0.210874343028354,-0.504510673785122
rockefeller_color/,3_saltpepper_0-1.png,Convolution filter,2.696434686,PSNR,14.7897128567444,21.8130809738149,7.0233681170705
rockefeller_color/,3_saltpepper_0-1.png,Convolution filter,2.696434686,SSIM,0.332391458123722,0.637789816707136,0.305398358583414
rockefeller_color/,3_saltpepper_0-1.png,Spectrum filter,2.467319263,PSNR,14.7897128567444,14.9965513589421,0.206838502197721
rockefeller_color/,3_saltpepper_0-1.png,Spectrum filter,2.467319263,SSIM,0.332391458123722,0.318671397418921,-0.0137200607048009
rockefeller_color/,3_saltpepper_0-1.png,First spectrum then convolution,5.326945625,PSNR,14.7897128567444,21.1934083713512,6.40369551460687
rockefeller_color/,3_saltpepper_0-1.png,First spectrum then convolution,5.326945625,SSIM,0.332391458123722,0.611094782110349,0.278703323986627
rockefeller_color/,3_saltpepper_0-1.png,First convolution then spectrum,5.200500751,PSNR,14.7897128567444,20.9586922960251,6.16897943928072
rockefeller_color/,3_saltpepper_0-1.png,First convolution then spectrum,5.200500751,SSIM,0.332391458123722,0.60729007779752,0.274898619673799
rockefeller_color/,3_saltpepper_0-1.png,Wiener Filter,0.605662379,PSNR,14.7897128567444,20.4542468329407,5.66453397619637
rockefeller_color/,3_saltpepper_0-1.png,Wiener Filter,0.605662379,SSIM,0.332391458123722,0.60477987025638,0.272388412132658
rockefeller_color/,3_saltpepper_0-1.png,FFT row,0.726236003,PSNR,14.7897128567444,14.5222636819041,-0.267449174840294
rockefeller_color/,3_saltpepper_0-1.png,FFT row,0.726236003,SSIM,0.332391458123722,0.259741951285896,-0.0726495068378261
rockefeller_color/,3_saltpepper_0-1.png,FFT col,0.465988348,PSNR,14.7897128567444,14.1904298217901,-0.59928303495426
rockefeller_color/,3_saltpepper_0-1.png,FFT col,0.465988348,SSIM,0.332391458123722,0.263534157919007,-0.0688573002047149
rockefeller_color/,3_saltpepper_0-1.png,DCT row,1.773032197,PSNR,14.7897128567444,11.7135840045731,-3.07612885217123
rockefeller_color/,3_saltpepper_0-1.png,DCT row,1.773032197,SSIM,0.332391458123722,0.143273773173642,-0.18911768495008
rockefeller_color/,3_saltpepper_0-1.png,DCT col,1.529736573,PSNR,14.7897128567444,11.2890968235088,-3.50061603323557
rockefeller_color/,3_saltpepper_0-1.png,DCT col,1.529736573,SSIM,0.332391458123722,0.129560765419749,-0.202830692703973
rockefeller_color/,4_gaussian_0_0-1.png,Convolution filter,2.729639679,PSNR,11.7728303144412,18.9681708910902,7.19534057664896
rockefeller_color/,4_gaussian_0_0-1.png,Convolution filter,2.729639679,SSIM,0.189372180081568,0.471743540278691,0.282371360197122
rockefeller_color/,4_gaussian_0_0-1.png,Spectrum filter,2.470434373,PSNR,11.7728303144412,12.2164082967044,0.443577982263159
rockefeller_color/,4_gaussian_0_0-1.png,Spectrum filter,2.470434373,SSIM,0.189372180081568,0.189900005206125,0.000527825124556597
rockefeller_color/,4_gaussian_0_0-1.png,First spectrum then convolution,5.285511191,PSNR,11.7728303144412,18.7592153681779,6.98638505373665
rockefeller_color/,4_gaussian_0_0-1.png,First spectrum then convolution,5.285511191,SSIM,0.189372180081568,0.465904231428017,0.276532051346448
rockefeller_color/,4_gaussian_0_0-1.png,First convolution then spectrum,5.169082998,PSNR,11.7728303144412,18.9066545362912,7.13382422185001
rockefeller_color/,4_gaussian_0_0-1.png,First convolution then spectrum,5.169082998,SSIM,0.189372180081568,0.468353211124275,0.278981031042707
rockefeller_color/,4_gaussian_0_0-1.png,Wiener Filter,0.607678134,PSNR,11.7728303144412,19.3306522119256,7.55782189748437
rockefeller_color/,4_gaussian_0_0-1.png,Wiener Filter,0.607678134,SSIM,0.189372180081568,0.506470550832265,0.317098370750697
rockefeller_color/,4_gaussian_0_0-1.png,FFT row,0.699125315,PSNR,11.7728303144412,12.8967781561502,1.12394784170901
rockefeller_color/,4_gaussian_0_0-1.png,FFT row,0.699125315,SSIM,0.189372180081568,0.172561047210347,-0.0168111328712217
rockefeller_color/,4_gaussian_0_0-1.png,FFT col,0.466023202,PSNR,11.7728303144412,12.5554287271831,0.78259841274188
rockefeller_color/,4_gaussian_0_0-1.png,FFT col,0.466023202,SSIM,0.189372180081568,0.173318656076364,-0.016053524005204
rockefeller_color/,4_gaussian_0_0-1.png,DCT row,1.674323416,PSNR,11.7728303144412,10.4737802809574,-1.29905003348383
rockefeller_color/,4_gaussian_0_0-1.png,DCT row,1.674323416,SSIM,0.189372180081568,0.0935553685819649,-0.0958168114996034
rockefeller_color/,4_gaussian_0_0-1.png,DCT col,1.528337679,PSNR,11.7728303144412,10.2430421881079,-1.5297881263333
rockefeller_color/,4_gaussian_0_0-1.png,DCT col,1.528337679,SSIM,0.189372180081568,0.087045048729705,-0.102327131351863
rockefeller_color/,5_gaussian_0_0-5.png,Convolution filter,2.798732249,PSNR,7.78132529226834,14.0937468396807,6.31242154741237
rockefeller_color/,5_gaussian_0_0-5.png,Convolution filter,2.798732249,SSIM,0.0696368179058038,0.234490387483891,0.164853569578087
rockefeller_color/,5_gaussian_0_0-5.png,Spectrum filter,2.521617589,PSNR,7.78132529226834,8.5049083204191,0.723583028150765
rockefeller_color/,5_gaussian_0_0-5.png,Spectrum filter,2.521617589,SSIM,0.0696368179058038,0.0744375463505962,0.00480072844479237
rockefeller_color/,5_gaussian_0_0-5.png,First spectrum then convolution,5.354953517,PSNR,7.78132529226834,14.0858238248314,6.30449853256304
rockefeller_color/,5_gaussian_0_0-5.png,First spectrum then convolution,5.354953517,SSIM,0.0696368179058038,0.238781008933793,0.169144191027989
rockefeller_color/,5_gaussian_0_0-5.png,First convolution then spectrum,5.16475371,PSNR,7.78132529226834,14.4173253048174,6.63600001254905
rockefeller_color/,5_gaussian_0_0-5.png,First convolution then spectrum,5.16475371,SSIM,0.0696368179058038,0.244552648951269,0.174915831045465
rockefeller_color/,5_gaussian_0_0-5.png,Wiener Filter,0.653445303,PSNR,7.78132529226834,14.9387969489565,7.15747165668816
rockefeller_color/,5_gaussian_0_0-5.png,Wiener Filter,0.653445303,SSIM,0.0696368179058038,0.289807008792274,0.220170190886471
rockefeller_color/,5_gaussian_0_0-5.png,FFT row,0.657757803,PSNR,7.78132529226834,9.81713474540957,2.03580945314123
rockefeller_color/,5_gaussian_0_0-5.png,FFT row,0.657757803,SSIM,0.0696368179058038,0.081790651073653,0.0121538331678492
rockefeller_color/,5_gaussian_0_0-5.png,FFT col,0.466459191,PSNR,7.78132529226834,9.68313592147727,1.90181062920894
rockefeller_color/,5_gaussian_0_0-5.png,FFT col,0.466459191,SSIM,0.0696368179058038,0.0854704382135229,0.015833620307719
rockefeller_color/,5_gaussian_0_0-5.png,DCT row,1.680879039,PSNR,7.78132529226834,8.33313258276662,0.55180729049828
rockefeller_color/,5_gaussian_0_0-5.png,DCT row,1.680879039,SSIM,0.0696368179058038,0.0384800618643751,-0.0311567560414287
rockefeller_color/,5_gaussian_0_0-5.png,DCT col,1.517952984,PSNR,7.78132529226834,8.24924476777739,0.467919475509053
rockefeller_color/,5_gaussian_0_0-5.png,DCT col,1.517952984,SSIM,0.0696368179058038,0.0367963807440707,-0.0328404371617331
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,Convolution filter,2.792112349,PSNR,13.1101345728666,14.3976391774665,1.28750460459989
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,Convolution filter,2.792112349,SSIM,0.352999930918061,0.388275005175271,0.0352750742572097
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,Spectrum filter,2.481855347,PSNR,13.1101345728666,16.4357367295348,3.32560215666817
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,Spectrum filter,2.481855347,SSIM,0.352999930918061,0.644779824616685,0.291779893698624
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,First spectrum then convolution,5.292527559,PSNR,13.1101345728666,16.3411328740674,3.23099830120073
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,First spectrum then convolution,5.292527559,SSIM,0.352999930918061,0.639671996753992,0.286672065835931
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,First convolution then spectrum,5.179103398,PSNR,13.1101345728666,16.2646275975803,3.15449302471364
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,First convolution then spectrum,5.179103398,SSIM,0.352999930918061,0.633285696184215,0.280285765266154
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,Wiener Filter,0.606141458,PSNR,13.1101345728666,14.4396037986959,1.32946922582922
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,Wiener Filter,0.606141458,SSIM,0.352999930918061,0.413024306606492,0.0600243756884304
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,FFT row,0.774159496,PSNR,13.1101345728666,13.2566352386588,0.146500665792155
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,FFT row,0.774159496,SSIM,0.352999930918061,0.286813731727663,-0.0661861991903982
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,FFT col,0.484747274,PSNR,13.1101345728666,12.0275812483448,-1.0825533245218
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,FFT col,0.484747274,SSIM,0.352999930918061,0.185386351560832,-0.16761357935723
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,DCT row,1.721239644,PSNR,13.1101345728666,11.558002584288,-1.55213198857859
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,DCT row,1.721239644,SSIM,0.352999930918061,0.146810830006879,-0.206189100911182
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,DCT col,1.571705542,PSNR,13.1101345728666,11.5795239300978,-1.53061064276887
rockefeller_color/,6_hor._stripes_w3_p8_s1_f0.png,DCT col,1.571705542,SSIM,0.352999930918061,0.134275317192284,-0.218724613725777
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,Convolution filter,2.887560002,PSNR,18.8417428931814,21.8889025698634,3.04715967668194
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,Convolution filter,2.887560002,SSIM,0.679643156500137,0.759497076211759,0.0798539197116224
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,Spectrum filter,2.548475317,PSNR,18.8417428931814,22.2190769650944,3.37733407191294
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,Spectrum filter,2.548475317,SSIM,0.679643156500137,0.772855483314314,0.0932123268141769
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,First spectrum then convolution,5.423134113,PSNR,18.8417428931814,21.7440974775594,2.90235458437801
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,First spectrum then convolution,5.423134113,SSIM,0.679643156500137,0.765680428390296,0.0860372718901593
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,First convolution then spectrum,5.384971376,PSNR,18.8417428931814,21.4221734853392,2.58043059215777
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,First convolution then spectrum,5.384971376,SSIM,0.679643156500137,0.75488843138595,0.0752452748858129
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,Wiener Filter,0.626157498,PSNR,18.8417428931814,20.6215523732375,1.77980948005606
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,Wiener Filter,0.626157498,SSIM,0.679643156500137,0.71808298920805,0.0384398327079131
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,FFT row,0.806017564,PSNR,18.8417428931814,15.9485680670826,-2.89317482609886
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,FFT row,0.806017564,SSIM,0.679643156500137,0.434672530962277,-0.24497062553786
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,FFT col,0.487850894,PSNR,18.8417428931814,14.8185202612716,-4.02322263190979
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,FFT col,0.487850894,SSIM,0.679643156500137,0.384679594639469,-0.294963561860668
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,DCT row,1.741219751,PSNR,18.8417428931814,12.8395714721714,-6.00217142101002
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,DCT row,1.741219751,SSIM,0.679643156500137,0.245012004143906,-0.434631152356231
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,DCT col,1.586392709,PSNR,18.8417428931814,12.4601261885512,-6.3816167046302
rockefeller_color/,7_hor._stripes_w1_p10_s1_f0.png,DCT col,1.586392709,SSIM,0.679643156500137,0.195375741324217,-0.48426741517592
